Geneid,Ensembl,Length
SETBP1,ENSG00000152217,388338
SETD1A,ENSG00000099381,27371
SETD1B,ENSG00000139718,28648
SETD3,ENSG00000183576,85867
SETD4,ENSG00000185917,44856
SETD5,ENSG00000168137,81632
SETD6,ENSG00000103037,8364
SETD7,ENSG00000145391,113726
SETD8,,
SETD9,ENSG00000155542,16273
SETDB1,ENSG00000143379,38482
SETDB2,ENSG00000136169,51210
SETMAR,ENSG00000170364,17346
SETSIP,ENSG00000230667,879
SETX,ENSG00000107290,93693
SEZ6,ENSG00000063015,51540
SEZ6L,ENSG00000100095,214136
SEZ6L2,ENSG00000174938,28392
SF1,ENSG00000168066,14181
SF3A1,ENSG00000099995,24932
SF3A2,ENSG00000104897,11850
SF3A3,ENSG00000183431,33543
SF3B1,ENSG00000115524,46565
SF3B2,ENSG00000087365,18580
SF3B3,ENSG00000189091,53889
SF3B4,ENSG00000143368,4487
SF3B5,ENSG00000169976,690
SF3B6,ENSG00000115128,8886
SFI1,ENSG00000198089,129901
SFMBT1,ENSG00000163935,143187
SFMBT2,ENSG00000198879,252865
SFN,ENSG00000175793,1308
SFPQ,ENSG00000116560,17069
SFR1,ENSG00000156384,4328
SFRP1,ENSG00000104332,47556
SFRP2,ENSG00000145423,8493
SFRP4,ENSG00000106483,119764
SFRP5,ENSG00000120057,5249
SFSWAP,ENSG00000061936,88658
SFT2D1,ENSG00000198818,22867
SFT2D2,ENSG00000213064,27084
SFT2D3,ENSG00000173349,3746
SFTA2,ENSG00000196260,24284
SFTA3,ENSG00000257520,47943
SFTPA1,ENSG00000122852,5704
SFTPA2,ENSG00000185303,4732
SFTPB,ENSG00000168878,13588
SFTPC,ENSG00000168484,7567
SFTPD,ENSG00000133661,46869
SFXN1,ENSG00000164466,52681
SFXN2,ENSG00000156398,28955
SFXN4,ENSG00000183605,24948
SFXN5,ENSG00000144040,133584
SGCA,ENSG00000108823,11722
SGCB,ENSG00000163069,17594
SGCD,ENSG00000170624,897445
SGCE,ENSG00000127990,132369
SGCG,ENSG00000102683,144289
SGCZ,ENSG00000185053,1153587
SGIP1,ENSG00000118473,217873
SGK1,ENSG00000118515,148865
SGK2,ENSG00000101049,29270
SGK223,,
SGK3,ENSG00000104205,149539
SGMS1,ENSG00000198964,319602
SGMS2,ENSG00000164023,90485
SGNE1,,
SGOL1,,
SGOL2,,
SGPL1,ENSG00000166224,142797
SGPP1,ENSG00000126821,43850
SGPP2,ENSG00000163082,138111
SGSH,ENSG00000181523,14208
SGSM1,ENSG00000167037,121410
SGSM2,ENSG00000141258,43567
SGSM3,ENSG00000100359,39726
SGTA,ENSG00000104969,28680
SGTB,ENSG00000197860,57108
SH2B1,ENSG00000178188,27613
SH2B2,ENSG00000160999,36718
SH2B3,ENSG00000111252,46624
SH2D1A,ENSG00000183918,145330
SH2D1B,ENSG00000198574,16871
SH2D2A,ENSG00000027869,10780
SH2D3A,ENSG00000125731,15950
SH2D3C,ENSG00000095370,40411
SH2D4A,ENSG00000104611,83003
SH2D4B,ENSG00000178217,108659
SH2D5,ENSG00000189410,13114
SH2D6,ENSG00000152292,18316
SH3BGR,ENSG00000185437,69652
SH3BGRL,ENSG00000131171,96543
SH3BGRL2,ENSG00000198478,166471
SH3BGRL3,ENSG00000142669,1466
SH3BP1,ENSG00000100092,21464
SH3BP2,ENSG00000087266,48272
SH3BP4,ENSG00000130147,103698
SH3BP5,ENSG00000131370,87016
SH3BP5L,ENSG00000175137,16077
SH3D19,ENSG00000109686,306615
SH3D21,ENSG00000214193,22973
SH3GL1,ENSG00000141985,40181
SH3GL2,ENSG00000107295,218064
SH3GL3,ENSG00000140600,171516
SH3GLB1,ENSG00000097033,43665
SH3GLB2,ENSG00000148341,21334
SH3KBP1,ENSG00000147010,353674
SH3PXD2A,ENSG00000107957,261558
SH3PXD2B,ENSG00000174705,129532
SH3RF1,ENSG00000154447,176927
SH3RF2,ENSG00000156463,149552
SH3TC1,ENSG00000125089,59732
SH3TC2,ENSG00000169247,139525
SH3YL1,ENSG00000035115,48669
SHANK1,ENSG00000161681,60548
SHANK2,ENSG00000162105,785040
SHARPIN,ENSG00000179526,10612
SHB,ENSG00000107338,153330
SHBG,ENSG00000129214,19524
SHC1,ENSG00000160691,12112
SHC2,ENSG00000129946,44512
SHC3,ENSG00000148082,173048
SHC4,ENSG00000185634,140179
SHCBP1,ENSG00000171241,42789
SHCBP1L,ENSG00000157060,53661
SHD,ENSG00000105251,11696
SHE,ENSG00000169291,32701
SHF,ENSG00000138606,33962
SHFM1,,
SHH,ENSG00000164690,12484
SHISA2,ENSG00000180730,7420
SHISA3,ENSG00000178343,5000
SHISA4,ENSG00000198892,3909
SHISA5,ENSG00000164054,37029
SHISA6,ENSG00000188803,322851
SHISA7,ENSG00000187902,14561
SHISA9,ENSG00000237515,338819
SHKBP1,ENSG00000160410,14556
SHMT1,ENSG00000176974,35865
SHMT2,ENSG00000182199,8382
SHOC2,ENSG00000108061,99376
SHOX,ENSG00000185960,35068
SHOX2,ENSG00000168779,10516
SHPK,ENSG00000197417,28011
SHPRH,ENSG00000146414,100179
SHQ1,ENSG00000144736,112638
SHROOM1,ENSG00000164403,8780
SHROOM2,ENSG00000146950,163015
SHROOM3,ENSG00000138771,348025
SHROOM4,ENSG00000158352,227507
SHTN1,ENSG00000187164,245110
SI,ENSG00000090402,99599
SIAE,ENSG00000110013,62595
SIAH1,ENSG00000196470,92039
SIAH2,ENSG00000181788,22353
SIAH3,ENSG00000215475,74512
SIDT1,ENSG00000072858,97315
SIDT2,ENSG00000149577,18710
SIGIRR,ENSG00000185187,11763
SIGLEC1,ENSG00000088827,25678
SIGLEC10,ENSG00000142512,7784
SIGLEC11,ENSG00000161640,12202
SIGLEC12,ENSG00000254521,10574
SIGLEC14,ENSG00000254415,7348
SIGLEC15,ENSG00000197046,18420
SIGLEC5,ENSG00000268500,19454
SIGLEC6,ENSG00000105492,14038
SIGLEC7,ENSG00000168995,11371
SIGLEC8,ENSG00000105366,7623
SIGLEC9,ENSG00000129450,15565
SIGLECL1,ENSG00000179213,22983
SIGMAR1,ENSG00000147955,3125
SIK1,ENSG00000142178,12649
SIK2,ENSG00000170145,128452
SIK3,ENSG00000160584,255044
SIKE1,ENSG00000052723,11221
SIL1,ENSG00000120725,346838
SIM1,ENSG00000112246,79927
SIM2,ENSG00000159263,50803
SIMC1,ENSG00000170085,107625
SIN3A,ENSG00000169375,86464
SIN3B,ENSG00000127511,50969
SIPA1,ENSG00000213445,12840
SIPA1L1,ENSG00000197555,420954
SIPA1L2,ENSG00000116991,233783
SIPA1L3,ENSG00000105738,301162
SIRPA,ENSG00000198053,47867
SIRPB1,ENSG00000101307,58677
SIRPB2,ENSG00000196209,20847
SIRPD,ENSG00000125900,23455
SIRPG,ENSG00000089012,28628
SIRT1,ENSG00000096717,33735
SIRT2,ENSG00000068903,21947
SIRT3,ENSG00000142082,21904
SIRT4,ENSG00000089163,21088
SIRT5,ENSG00000124523,40949
SIRT6,ENSG00000077463,8491
SIRT7,ENSG00000187531,9385
SIT1,ENSG00000137078,1676
SIVA1,ENSG00000184990,15364
SIX1,ENSG00000126778,14839
SIX2,ENSG00000170577,4271
SIX3,ENSG00000138083,4370
SIX4,ENSG00000100625,14813
SIX5,ENSG00000177045,4468
SIX6,ENSG00000184302,3705
SKA1,ENSG00000154839,19160
SKA2,ENSG00000182628,45404
SKA3,ENSG00000165480,23009
SKAP1,ENSG00000141293,296839
SKAP2,ENSG00000005020,328237
SKI,ENSG00000157933,82826
SKIDA1,ENSG00000180592,12894
SKIL,ENSG00000136603,39549
SKIV2L,,
SKIV2L2,,
SKOR1,ENSG00000188779,14879
SKOR2,ENSG00000215474,45492
SKP1,ENSG00000113558,28095
SKP2,ENSG00000145604,44861
SLA,ENSG00000155926,66185
SLA2,ENSG00000101082,33888
SLAIN1,ENSG00000139737,66556
SLAIN2,ENSG00000109171,84730
SLAMF1,ENSG00000117090,38945
SLAMF6,ENSG00000162739,38244
SLAMF7,ENSG00000026751,15765
SLAMF8,ENSG00000158714,10800
SLAMF9,ENSG00000162723,2746
SLBP,ENSG00000163950,19614
SLC10A1,ENSG00000100652,21928
SLC10A2,ENSG00000125255,22420
SLC10A3,ENSG00000126903,3385
SLC10A4,ENSG00000145248,6184
SLC10A5,ENSG00000253598,1428
SLC10A6,ENSG00000145283,25917
SLC10A7,ENSG00000120519,268398
SLC11A1,ENSG00000018280,14866
SLC11A2,ENSG00000110911,49166
SLC12A1,ENSG00000074803,125641
SLC12A2,ENSG00000064651,105964
SLC12A3,ENSG00000070915,50644
SLC12A4,ENSG00000124067,26128
SLC12A5,ENSG00000124140,38461
SLC12A6,ENSG00000140199,108277
SLC12A7,ENSG00000113504,105533
SLC12A8,ENSG00000221955,130594
SLC12A9,ENSG00000146828,40198
SLC13A1,ENSG00000081800,86517
SLC13A2,ENSG00000007216,24508
SLC13A3,ENSG00000158296,126645
SLC13A4,ENSG00000164707,48028
SLC13A5,ENSG00000141485,28663
SLC14A1,ENSG00000141469,65497
SLC14A2,ENSG00000132874,470694
SLC15A1,ENSG00000088386,69036
SLC15A2,ENSG00000163406,49798
SLC15A3,ENSG00000110446,15594
SLC15A4,ENSG00000139370,30843
SLC16A1,ENSG00000155380,45747
SLC16A10,ENSG00000112394,143692
SLC16A11,ENSG00000174326,2472
SLC16A12,ENSG00000152779,126528
SLC16A13,ENSG00000174327,4103
SLC16A14,ENSG00000163053,34026
SLC16A2,ENSG00000147100,112536
SLC16A3,ENSG00000141526,43252
SLC16A4,ENSG00000168679,28235
SLC16A5,ENSG00000170190,28937
SLC16A6,ENSG00000108932,24242
SLC16A7,ENSG00000118596,193829
SLC16A8,ENSG00000100156,6051
SLC16A9,ENSG00000165449,85241
SLC17A1,ENSG00000124568,50521
SLC17A2,ENSG00000112337,23924
SLC17A3,ENSG00000124564,49413
SLC17A4,ENSG00000146039,30017
SLC17A5,ENSG00000119899,60651
SLC17A6,ENSG00000091664,41123
SLC17A7,ENSG00000104888,13799
SLC17A8,ENSG00000179520,65214
SLC17A9,ENSG00000101194,16918
SLC18A1,ENSG00000036565,38352
SLC18A2,ENSG00000165646,38601
SLC18A3,ENSG00000187714,2411
SLC18B1,ENSG00000146409,43970
SLC19A1,ENSG00000173638,79993
SLC19A2,ENSG00000117479,22036
SLC19A3,ENSG00000135917,34326
SLC1A1,ENSG00000106688,97245
SLC1A2,ENSG00000110436,168859
SLC1A3,ENSG00000079215,91748
SLC1A4,ENSG00000115902,35389
SLC1A5,ENSG00000105281,13735
SLC1A6,ENSG00000105143,72958
SLC1A7,ENSG00000162383,55460
SLC20A1,ENSG00000144136,17976
SLC20A2,ENSG00000168575,126082
SLC22A1,ENSG00000175003,37584
SLC22A10,ENSG00000184999,43853
SLC22A11,ENSG00000168065,17186
SLC22A12,ENSG00000197891,11713
SLC22A13,ENSG00000172940,12946
SLC22A14,ENSG00000144671,36282
SLC22A15,ENSG00000163393,93578
SLC22A16,ENSG00000004809,51995
SLC22A17,ENSG00000092096,6599
SLC22A18,,
SLC22A18AS,,
SLC22A2,ENSG00000112499,106578
SLC22A23,ENSG00000137266,188089
SLC22A24,ENSG00000197658,66816
SLC22A25,ENSG00000196600,85163
SLC22A3,ENSG00000146477,104205
SLC22A4,ENSG00000197208,50438
SLC22A5,ENSG00000197375,25905
SLC22A6,ENSG00000197901,48583
SLC22A7,ENSG00000137204,9850
SLC22A8,ENSG00000149452,28408
SLC22A9,ENSG00000149742,41157
SLC23A1,ENSG00000170482,18300
SLC23A2,ENSG00000089057,158565
SLC23A3,ENSG00000213901,8631
SLC24A1,ENSG00000074621,49630
SLC24A2,ENSG00000155886,281668
SLC24A3,ENSG00000185052,510417
SLC24A4,ENSG00000140090,178901
SLC24A5,ENSG00000188467,21683
SLC25A1,ENSG00000100075,3214
SLC25A10,ENSG00000183048,10019
SLC25A11,ENSG00000108528,5587
SLC25A12,ENSG00000115840,218460
SLC25A13,ENSG00000004864,201930
SLC25A14,ENSG00000102078,33474
SLC25A15,ENSG00000102743,23049
SLC25A16,ENSG00000122912,54445
SLC25A17,ENSG00000100372,49772
SLC25A18,ENSG00000182902,28824
SLC25A19,ENSG00000125454,17957
SLC25A2,ENSG00000120329,1415
SLC25A20,ENSG00000178537,41979
SLC25A21,ENSG00000183032,494686
SLC25A22,ENSG00000177542,7843
SLC25A23,ENSG00000125648,29125
SLC25A24,ENSG00000085491,66807
SLC25A25,ENSG00000148339,41077
SLC25A26,ENSG00000144741,254507
SLC25A27,ENSG00000153291,25276
SLC25A28,ENSG00000155287,12276
SLC25A29,ENSG00000197119,15432
SLC25A3,ENSG00000075415,13925
SLC25A30,ENSG00000174032,25140
SLC25A31,ENSG00000151475,43893
SLC25A32,ENSG00000164933,16555
SLC25A33,ENSG00000171612,45709
SLC25A34,ENSG00000162461,5217
SLC25A35,ENSG00000125434,7648
SLC25A36,ENSG00000114120,39195
SLC25A37,ENSG00000147454,46508
SLC25A38,ENSG00000144659,14005
SLC25A39,ENSG00000013306,6177
SLC25A4,ENSG00000151729,7150
SLC25A40,ENSG00000075303,42844
SLC25A42,ENSG00000181035,51334
SLC25A43,ENSG00000077713,55143
SLC25A44,ENSG00000160785,18865
SLC25A45,ENSG00000162241,9359
SLC25A46,ENSG00000164209,27026
SLC25A47,ENSG00000140107,7083
SLC25A48,ENSG00000145832,412858
SLC25A5,ENSG00000005022,3002
SLC25A51,ENSG00000122696,24988
SLC25A52,ENSG00000141437,1297
SLC25A53,ENSG00000269743,57796
SLC25A6,ENSG00000169100,6797
SLC26A1,ENSG00000145217,18587
SLC26A10,,
SLC26A11,ENSG00000181045,33811
SLC26A2,ENSG00000155850,32698
SLC26A3,ENSG00000091138,39412
SLC26A4,ENSG00000091137,57216
SLC26A5,ENSG00000170615,93478
SLC26A6,ENSG00000225697,9776
SLC26A7,ENSG00000147606,188662
SLC26A8,ENSG00000112053,85252
SLC26A9,ENSG00000174502,30413
SLC27A1,ENSG00000130304,38525
SLC27A2,ENSG00000140284,54250
SLC27A3,ENSG00000143554,5805
SLC27A4,ENSG00000167114,22778
SLC27A5,ENSG00000083807,32902
SLC27A6,ENSG00000113396,498755
SLC28A1,ENSG00000156222,61192
SLC28A2,ENSG00000137860,25613
SLC28A3,ENSG00000197506,65302
SLC29A1,ENSG00000112759,17188
SLC29A2,ENSG00000174669,9957
SLC29A3,ENSG00000198246,62165
SLC29A4,ENSG00000164638,32826
SLC2A1,ENSG00000117394,33541
SLC2A10,ENSG00000197496,26771
SLC2A11,ENSG00000133460,29610
SLC2A12,ENSG00000146411,65080
SLC2A13,ENSG00000151229,351065
SLC2A14,ENSG00000173262,78637
SLC2A2,ENSG00000163581,31651
SLC2A3,ENSG00000059804,99778
SLC2A4,ENSG00000181856,7575
SLC2A4RG,ENSG00000125520,4292
SLC2A5,ENSG00000142583,53373
SLC2A6,ENSG00000160326,8061
SLC2A7,ENSG00000197241,23451
SLC2A8,ENSG00000136856,11287
SLC2A9,ENSG00000109667,283784
SLC30A1,ENSG00000170385,7594
SLC30A10,ENSG00000196660,273592
SLC30A2,ENSG00000158014,8885
SLC30A3,ENSG00000115194,22303
SLC30A4,ENSG00000104154,43224
SLC30A5,ENSG00000145740,37079
SLC30A6,ENSG00000152683,58539
SLC30A7,ENSG00000162695,100200
SLC30A8,ENSG00000164756,226442
SLC30A9,ENSG00000014824,99966
SLC31A1,ENSG00000136868,43302
SLC31A2,ENSG00000136867,13165
SLC32A1,ENSG00000101438,4887
SLC33A1,ENSG00000169359,33433
SLC34A1,ENSG00000131183,19614
SLC34A2,ENSG00000157765,31122
SLC34A3,ENSG00000198569,5799
SLC35A1,ENSG00000164414,41714
SLC35A2,ENSG00000102100,8779
SLC35A3,ENSG00000117620,66284
SLC35A4,ENSG00000176087,4282
SLC35A5,ENSG00000138459,26082
SLC35B1,ENSG00000121073,8081
SLC35B2,ENSG00000157593,3795
SLC35B3,ENSG00000124786,24549
SLC35B4,ENSG00000205060,27786
SLC35C1,ENSG00000181830,8945
SLC35C2,ENSG00000080189,18479
SLC35D1,ENSG00000116704,54810
SLC35D2,ENSG00000130958,70268
SLC35D3,ENSG00000182747,3360
SLC35E1,ENSG00000127526,22585
SLC35E2,,
SLC35E2B,ENSG00000189339,33489
SLC35E3,ENSG00000175782,47840
SLC35E4,ENSG00000100036,33236
SLC35F1,ENSG00000196376,410413
SLC35F2,ENSG00000110660,137303
SLC35F3,ENSG00000183780,419836
SLC35F4,ENSG00000151812,418275
SLC35F5,ENSG00000115084,51683
SLC35F6,ENSG00000213699,16992
SLC35G1,ENSG00000176273,62126
SLC35G2,ENSG00000168917,39069
SLC35G3,ENSG00000164729,1874
SLC35G5,ENSG00000177710,1349
SLC35G6,ENSG00000259224,2051
SLC36A1,ENSG00000123643,55334
SLC36A2,ENSG00000186335,32619
SLC36A3,ENSG00000186334,27409
SLC36A4,ENSG00000180773,53818
SLC37A1,ENSG00000160190,85447
SLC37A2,ENSG00000134955,27215
SLC37A3,ENSG00000157800,110741
SLC38A1,ENSG00000111371,87017
SLC38A10,ENSG00000157637,50757
SLC38A11,ENSG00000169507,61172
SLC38A2,ENSG00000134294,14648
SLC38A3,ENSG00000188338,18634
SLC38A4,ENSG00000139209,68859
SLC38A5,ENSG00000017483,12018
SLC38A6,ENSG00000139974,133203
SLC38A7,ENSG00000103042,21756
SLC38A9,ENSG00000177058,149758
SLC39A1,ENSG00000143570,9569
SLC39A10,ENSG00000196950,161730
SLC39A11,ENSG00000133195,446766
SLC39A12,ENSG00000148482,91454
SLC39A13,ENSG00000165915,9456
SLC39A14,ENSG00000104635,67403
SLC39A2,ENSG00000165794,2617
SLC39A3,ENSG00000141873,7867
SLC39A4,ENSG00000147804,7103
SLC39A5,ENSG00000139540,8176
SLC39A6,ENSG00000141424,20855
SLC39A7,ENSG00000112473,4135
SLC39A8,ENSG00000138821,180179
SLC39A9,ENSG00000029364,64376
SLC3A1,ENSG00000138079,46037
SLC3A2,ENSG00000168003,32941
SLC40A1,ENSG00000138449,23221
SLC41A1,ENSG00000133065,24665
SLC41A2,ENSG00000136052,156959
SLC41A3,ENSG00000114544,95900
SLC43A1,ENSG00000149150,31717
SLC43A2,ENSG00000167703,60836
SLC43A3,ENSG00000134802,22082
SLC44A1,ENSG00000070214,194636
SLC44A2,ENSG00000129353,42102
SLC44A3,ENSG00000143036,74969
SLC44A4,ENSG00000204385,16007
SLC44A5,ENSG00000137968,408986
SLC45A1,ENSG00000162426,26064
SLC45A2,ENSG00000164175,40071
SLC45A3,ENSG00000158715,23140
SLC45A4,ENSG00000022567,101153
SLC46A1,ENSG00000076351,12556
SLC46A2,ENSG00000119457,11957
SLC46A3,ENSG00000139508,18949
SLC47A1,ENSG00000142494,83650
SLC47A2,ENSG00000180638,40692
SLC48A1,ENSG00000211584,28836
SLC4A1,ENSG00000004939,19752
SLC4A10,ENSG00000144290,560951
SLC4A11,ENSG00000088836,12164
SLC4A1AP,ENSG00000163798,31941
SLC4A2,ENSG00000164889,19318
SLC4A3,ENSG00000114923,14970
SLC4A4,ENSG00000080493,509421
SLC4A5,ENSG00000188687,127175
SLC4A7,ENSG00000033867,111729
SLC4A8,ENSG00000050438,124447
SLC4A9,ENSG00000113073,14956
SLC50A1,ENSG00000169241,3514
SLC51A,ENSG00000163959,31692
SLC51B,ENSG00000186198,8011
SLC52A1,ENSG00000132517,19410
SLC52A2,ENSG00000185803,27491
SLC52A3,ENSG00000101276,17321
SLC5A1,ENSG00000100170,69980
SLC5A10,ENSG00000154025,72251
SLC5A11,ENSG00000158865,65788
SLC5A12,ENSG00000148942,56408
SLC5A2,ENSG00000140675,7859
SLC5A3,ENSG00000198743,32683
SLC5A4,ENSG00000100191,36884
SLC5A5,ENSG00000105641,23230
SLC5A6,ENSG00000138074,13372
SLC5A7,ENSG00000115665,27472
SLC5A8,ENSG00000256870,54746
SLC5A9,ENSG00000117834,25960
SLC6A1,ENSG00000157103,47062
SLC6A11,ENSG00000132164,124514
SLC6A12,ENSG00000111181,30076
SLC6A13,ENSG00000010379,42253
SLC6A14,ENSG00000268104,24853
SLC6A15,ENSG00000072041,54139
SLC6A16,ENSG00000063127,35578
SLC6A17,ENSG00000197106,51709
SLC6A18,ENSG00000164363,20809
SLC6A19,ENSG00000174358,23517
SLC6A2,ENSG00000103546,51658
SLC6A20,ENSG00000163817,41143
SLC6A3,ENSG00000142319,52721
SLC6A4,ENSG00000108576,44171
SLC6A5,ENSG00000165970,59692
SLC6A6,ENSG00000131389,86785
SLC6A7,ENSG00000011083,32727
SLC6A8,ENSG00000130821,8666
SLC6A9,ENSG00000196517,39968
SLC7A1,ENSG00000139514,86372
SLC7A10,ENSG00000130876,17194
SLC7A11,ENSG00000151012,78253
SLC7A13,ENSG00000164893,107084
SLC7A14,ENSG00000013293,126528
SLC7A2,ENSG00000003989,73599
SLC7A3,ENSG00000165349,5575
SLC7A4,ENSG00000099960,4216
SLC7A5,ENSG00000103257,39492
SLC7A6,ENSG00000103064,37591
SLC7A6OS,ENSG00000103061,26450
SLC7A7,ENSG00000155465,56599
SLC7A8,ENSG00000092068,58380
SLC7A9,ENSG00000021488,39298
SLC8A1,ENSG00000183023,513784
SLC8A2,ENSG00000118160,43902
SLC8A3,ENSG00000100678,145266
SLC8B1,ENSG00000089060,60744
SLC9A1,ENSG00000090020,68173
SLC9A2,ENSG00000115616,91803
SLC9A3,ENSG00000066230,53994
SLC9A3R1,,
SLC9A3R2,,
SLC9A4,ENSG00000180251,60747
SLC9A5,ENSG00000135740,34509
SLC9A6,ENSG00000198689,73429
SLC9A7,ENSG00000065923,159943
SLC9A8,ENSG00000197818,79530
SLC9A9,ENSG00000181804,583264
SLC9B1,ENSG00000164037,134672
SLC9B2,ENSG00000164038,65962
SLC9C1,ENSG00000172139,153330
SLC9C2,ENSG00000162753,102613
SLCO1A2,ENSG00000084453,155077
SLCO1B1,ENSG00000134538,109955
SLCO1B3,ENSG00000111700,106221
SLCO1B7,ENSG00000205754,127339
SLCO1C1,ENSG00000139155,58055
SLCO2A1,ENSG00000174640,119486
SLCO2B1,ENSG00000137491,105987
SLCO3A1,ENSG00000176463,318728
SLCO4A1,ENSG00000101187,43346
SLCO4C1,ENSG00000173930,62365
SLCO5A1,ENSG00000137571,168024
SLCO6A1,ENSG00000205359,127243
SLFN11,ENSG00000172716,23397
SLFN12,ENSG00000172123,24129
SLFN12L,ENSG00000205045,73435
SLFN13,ENSG00000154760,14671
SLFN14,ENSG00000236320,16835
SLFN5,ENSG00000166750,30613
SLFNL1,ENSG00000171790,8963
SLIRP,ENSG00000119705,53060
SLIT1,ENSG00000187122,187922
SLIT2,ENSG00000145147,368659
SLIT3,ENSG00000184347,639400
SLITRK1,ENSG00000178235,5270
SLITRK2,ENSG00000185985,12038
SLITRK3,ENSG00000121871,10785
SLITRK4,ENSG00000179542,13312
SLITRK5,ENSG00000165300,24902
SLITRK6,ENSG00000184564,13894
SLK,ENSG00000065613,62327
SLMAP,ENSG00000163681,176012
SLMO1,,
SLMO2,,
SLN,ENSG00000170290,12322
SLPI,ENSG00000124107,2326
SLTM,ENSG00000137776,54943
SLU7,ENSG00000164609,20071
SLURP1,ENSG00000126233,1458
SLX1A,ENSG00000132207,3692
SLX1A-SULT1A3,ENSG00000213599,10419
SLX1B,ENSG00000181625,3691
SLX4IP,ENSG00000149346,201531
SMAD1,ENSG00000170365,78408
SMAD2,ENSG00000175387,122613
SMAD3,ENSG00000166949,131411
SMAD5,ENSG00000113658,55903
SMAD6,ENSG00000137834,80614
SMAD7,ENSG00000101665,32168
SMAD9,ENSG00000120693,76057
SMAGP,ENSG00000170545,25858
SMAP1,ENSG00000112305,194240
SMAP2,ENSG00000084070,78477
SMARCA1,ENSG00000102038,77447
SMARCA2,ENSG00000080503,213335
SMARCA4,ENSG00000127616,118603
SMARCA5,ENSG00000153147,44042
SMARCAD1,ENSG00000163104,83689
SMARCAL1,ENSG00000138375,70674
SMARCB1,ENSG00000099956,51079
SMARCC1,ENSG00000173473,196838
SMARCC2,ENSG00000139613,27209
SMARCD1,ENSG00000066117,15513
SMARCD2,ENSG00000108604,10985
SMARCD3,ENSG00000082014,39133
SMARCE1,ENSG00000073584,23693
SMC1A,ENSG00000072501,48580
SMC1B,ENSG00000077935,69557
SMC2,ENSG00000136824,50792
SMC3,ENSG00000108055,38369
SMC4,ENSG00000113810,35692
SMC5,ENSG00000198887,96605
SMC6,ENSG00000163029,136660
SMCO1,ENSG00000214097,8470
SMCO3,ENSG00000179256,9533
SMCO4,ENSG00000166002,65297
SMCP,ENSG00000163206,6726
SMCR8,ENSG00000176994,12764
SMDT1,ENSG00000183172,8680
SMEK1,,
SMEK2,,
SMG1,ENSG00000157106,121553
SMG5,ENSG00000198952,33622
SMG6,ENSG00000070366,243947
SMG7,ENSG00000116698,126290
SMG8,ENSG00000167447,5849
SMG9,ENSG00000105771,27072
SMIM1,ENSG00000235169,4055
SMIM10,ENSG00000184785,1483
SMIM10L1,ENSG00000256537,4823
SMIM10L2A,ENSG00000178947,6132
SMIM10L2B,ENSG00000196972,3728
SMIM11,ENSG00000205670,41831
SMIM12,ENSG00000163866,147069
SMIM13,ENSG00000224531,44900
SMIM14,ENSG00000163683,92753
SMIM15,ENSG00000188725,5439
SMIM17,ENSG00000268182,14089
SMIM18,ENSG00000253457,8685
SMIM19,ENSG00000176209,14041
SMIM2,,
SMIM20,ENSG00000250317,67984
SMIM21,ENSG00000206026,18228
SMIM22,ENSG00000267795,8335
SMIM24,ENSG00000095932,6540
SMIM3,ENSG00000256235,17996
SMIM4,,
SMIM5,ENSG00000204323,14203
SMIM6,,
SMIM7,ENSG00000214046,29692
SMIM8,ENSG00000111850,77170
SMKR1,ENSG00000240204,10388
SMLR1,ENSG00000256162,9730
SMN1,ENSG00000172062,28913
SMN2,ENSG00000205571,28888
SMNDC1,ENSG00000119953,14234
SMO,ENSG00000128602,25036
SMOC1,ENSG00000198732,178236
SMOC2,ENSG00000112562,232790
SMOX,ENSG00000088826,66769
SMPD1,ENSG00000166311,4585
SMPD2,ENSG00000135587,3243
SMPD3,ENSG00000103056,90182
SMPD4,ENSG00000136699,32510
SMPDL3A,ENSG00000172594,20672
SMPDL3B,ENSG00000130768,24158
SMPX,ENSG00000091482,52199
SMR3A,ENSG00000109208,6399
SMR3B,ENSG00000171201,20152
SMS,ENSG00000102172,54129
SMTN,ENSG00000183963,40653
SMTNL2,ENSG00000188176,24321
SMU1,ENSG00000122692,34930
SMUG1,ENSG00000123415,67732
SMURF1,ENSG00000198742,116730
SMURF2,ENSG00000108854,120054
SMYD1,ENSG00000115593,45612
SMYD2,ENSG00000143499,56203
SMYD3,ENSG00000185420,757971
SMYD4,ENSG00000186532,51150
SMYD5,ENSG00000135632,13008
SNAI1,ENSG00000124216,5907
SNAI2,ENSG00000019549,4143
SNAI3,ENSG00000185669,8820
SNAP23,ENSG00000092531,54124
SNAP25,ENSG00000132639,135864
SNAP29,ENSG00000099940,32678
SNAP47,ENSG00000143740,53627
SNAP91,ENSG00000065609,156812
SNAPC1,ENSG00000023608,34119
SNAPC2,ENSG00000104976,2931
SNAPC3,ENSG00000164975,43220
SNAPC4,ENSG00000165684,24610
SNAPC5,ENSG00000174446,7646
SNAPIN,ENSG00000143553,5235
SNCA,ENSG00000145335,137971
SNCAIP,ENSG00000064692,152871
SNCB,ENSG00000074317,10591
SNCG,ENSG00000173267,7491
SND1,ENSG00000197157,440465
SNED1,ENSG00000162804,96958
SNF8,ENSG00000159210,15527
SNIP1,ENSG00000163877,19845
SNN,ENSG00000184602,11133
SNPH,ENSG00000101298,43060
SNRK,ENSG00000163788,138255
SNRNP200,ENSG00000144028,46934
